fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2021-22,2021,October,10,15,2021-10-15,0.41,721.28,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,16,2021-10-16,2.3,5594.56,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,17,2021-10-17,0.28,113.48,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,18,2021-10-18,3.32,8343.41,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,19,2021-10-19,4.11,1558.34,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,20,2021-10-20,4.81,2005.21,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,21,2021-10-21,4.82,8612.84,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,22,2021-10-22,8.55,4031.9,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,23,2021-10-23,2.66,387.9,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,24,2021-10-24,0.76,130.25,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,25,2021-10-25,4.38,11783.56,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,26,2021-10-26,4.59,5188.94,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,27,2021-10-27,5,4911.59,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,28,2021-10-28,12.24,7419.31,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,29,2021-10-29,7.6,8813.21,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,30,2021-10-30,10.32,4821.2,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,October,10,31,2021-10-31,0.31,625.59,2021-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,1,2021-11-01,15.47,5844.8,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,2,2021-11-02,9.57,5348.32,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,3,2021-11-03,11.65,9668.48,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,4,2021-11-04,3.55,1424.37,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,5,2021-11-05,0.51,2054.59,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,6,2021-11-06,3.08,811.75,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,7,2021-11-07,0.08,49.7,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,8,2021-11-08,2.29,6256.03,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,9,2021-11-09,11.28,5438.53,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,10,2021-11-10,8.67,6434.38,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,11,2021-11-11,4.01,2670.35,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,12,2021-11-12,4.36,4049.63,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,13,2021-11-13,2.72,769.78,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,14,2021-11-14,1.66,393.81,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,15,2021-11-15,4.67,3270.48,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,16,2021-11-16,3.52,2185.71,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,17,2021-11-17,5.08,2688.48,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,18,2021-11-18,3.52,2185.71,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,19,2021-11-19,2.06,827.5,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,20,2021-11-20,1.75,1891.11,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,21,2021-11-21,0.08,208.3,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,22,2021-11-22,4.16,2912.11,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,23,2021-11-23,8.19,5075.07,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,24,2021-11-24,3.33,3024.65,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,25,2021-11-25,5.04,4544.34,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,26,2021-11-26,4.82,3965.49,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,27,2021-11-27,1.77,242.55,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,28,2021-11-28,0.15,246.8,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,29,2021-11-29,4.99,5372.47,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,November,11,30,2021-11-30,3.63,5746.21,2021-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,1,2021-12-01,5.86,6692.59,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,2,2021-12-02,5.16,4717.08,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,3,2021-12-03,20.56,6109.9,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,4,2021-12-04,11.31,3362.63,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,5,2021-12-05,0.44,149.02,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,6,2021-12-06,3.37,2852.83,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,7,2021-12-07,4.9,3148.36,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,8,2021-12-08,5.56,3044.84,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,9,2021-12-09,5.31,2720.98,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,10,2021-12-10,5.65,4378.38,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,11,2021-12-11,0.39,889.96,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,12,2021-12-12,0.04,42.65,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,13,2021-12-13,5.54,2557,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,14,2021-12-14,4.44,3423.24,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,15,2021-12-15,3.7,4444.2,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,16,2021-12-16,6.14,2731.43,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,17,2021-12-17,5.29,2022.92,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,18,2021-12-18,3.65,2490.26,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,19,2021-12-19,0.84,286.1,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,20,2021-12-20,3.69,4425.42,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,21,2021-12-21,8.55,7516.08,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,22,2021-12-22,4.38,4109.53,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,23,2021-12-23,3.77,4242.17,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,24,2021-12-24,6.36,6423.39,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,25,2021-12-25,1.76,1156.05,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,26,2021-12-26,0.03,64.86,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,27,2021-12-27,1.7,4048.73,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,28,2021-12-28,3.97,4917,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,29,2021-12-29,8.99,5991.82,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,30,2021-12-30,2.46,7358.26,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2021,December,12,31,2021-12-31,4.54,6814.18,2022-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,1,2022-01-01,93.76,25769.59,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,2,2022-01-02,4.79,1568.29,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,3,2022-01-03,3.16,2219.68,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,4,2022-01-04,17.83,5265.21,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,5,2022-01-05,6.8,3431.92,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,6,2022-01-06,10.52,6741.04,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,7,2022-01-07,6.33,3808.32,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,8,2022-01-08,0.68,460.29,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,9,2022-01-09,1.92,1145.88,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,10,2022-01-10,7.64,3270.64,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,11,2022-01-11,3.94,7430.6,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,12,2022-01-12,2.86,3619.64,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,13,2022-01-13,3.54,4603.11,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2021-22,2022,January,1,14,2022-01-14,2.62,2847.45,2022-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
