fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2024-25,2024,May,5,15,2024-05-15,12.17,11843.15,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,16,2024-05-16,1.61,2895.46,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,17,2024-05-17,1.11,2604.17,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,18,2024-05-18,1.31,3272.6,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,19,2024-05-19,0.42,341.22,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,20,2024-05-20,3.27,5107.1,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,21,2024-05-21,4.33,4230.06,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,22,2024-05-22,3.3,4019.53,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,23,2024-05-23,2.38,1129.46,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,24,2024-05-24,1.67,3443.45,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,25,2024-05-25,1.73,1841.3,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,26,2024-05-26,0.36,310.84,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,27,2024-05-27,4.14,4642.49,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,28,2024-05-28,6.58,4927.84,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,29,2024-05-29,0.8,2963.96,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,30,2024-05-30,1.38,2749.04,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,31,2024-05-31,2.08,3754.52,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,1,2024-06-01,2.56,4504.5,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,2,2024-06-02,12.07,7089.41,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,3,2024-06-03,16.79,10424.54,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,4,2024-06-04,5.06,7037.13,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,5,2024-06-05,26.57,27994.56,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,6,2024-06-06,2.66,4558.01,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,7,2024-06-07,9.21,9913.86,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,8,2024-06-08,4.3,3106.16,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,9,2024-06-09,1.47,1141.27,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,10,2024-06-10,17.18,21852,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,11,2024-06-11,2.52,4343.8,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,12,2024-06-12,3.49,3697.33,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,13,2024-06-13,1.6,3119.55,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,14,2024-06-14,1.73,3464.1,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,15,2024-06-15,10.82,11463.49,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,16,2024-06-16,0.78,566.43,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,17,2024-06-17,0.78,1113,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,18,2024-06-18,3.92,4327.16,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,19,2024-06-19,1.61,3683.32,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,20,2024-06-20,5.06,6605.79,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,21,2024-06-21,3.93,4226.94,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,22,2024-06-22,1.58,1143.75,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,23,2024-06-23,0.47,383.95,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,24,2024-06-24,1.8,3434.59,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,25,2024-06-25,4.1,5425.11,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,26,2024-06-26,1.17,3077.61,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,27,2024-06-27,1.12,3045.33,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,28,2024-06-28,7.13,5172.47,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,29,2024-06-29,1.47,3454.82,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,June,6,30,2024-06-30,1.49,1386.37,2024-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,1,2024-07-01,4.7,5233.49,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,2,2024-07-02,13.47,9546.03,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,3,2024-07-03,14.91,10169.86,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,4,2024-07-04,5.24,6882.38,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,5,2024-07-05,26.53,27891.79,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,6,2024-07-06,2.46,4312.46,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,7,2024-07-07,6.38,6385.52,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,8,2024-07-08,6.04,5089.71,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,9,2024-07-09,4.38,4745.69,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,10,2024-07-10,16.98,21406.14,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,11,2024-07-11,3.43,3985.22,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,12,2024-07-12,3.03,3871.68,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,13,2024-07-13,0.66,628.19,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,14,2024-07-14,0.68,731.78,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,15,2024-07-15,12.91,12511.51,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,16,2024-07-16,2.17,4034.37,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,17,2024-07-17,0.72,1378.58,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,18,2024-07-18,2.16,3934.49,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,19,2024-07-19,1.54,3294.23,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,20,2024-07-20,3.83,6082.5,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,21,2024-07-21,2.83,1378.45,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,22,2024-07-22,4,3764.2,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,23,2024-07-23,1.24,3020.17,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,24,2024-07-24,1.03,2820.07,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,25,2024-07-25,4.11,4860.58,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,26,2024-07-26,1.33,3032.25,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,27,2024-07-27,0.52,927.47,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,28,2024-07-28,4.32,1777.77,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,29,2024-07-29,3.41,3820.43,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,30,2024-07-30,1.46,3244.26,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,July,7,31,2024-07-31,2.35,4252.69,2024-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,1,2024-08-01,4.24,5242.58,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,2,2024-08-02,12.96,9318.99,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,3,2024-08-03,14.99,10257.73,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,4,2024-08-04,4.62,4696.25,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,5,2024-08-05,28.44,28225.84,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,6,2024-08-06,3.01,5194.53,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,7,2024-08-07,8.52,9056.65,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,8,2024-08-08,4.96,5754.12,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,9,2024-08-09,5.16,4743.98,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,10,2024-08-10,10.65,17149.05,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,11,2024-08-11,1.01,1055.94,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,August,8,12,2024-08-12,8.82,6309.7,2024-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
